"priority","category","reason","match","scope","package","file","line","key","speaker","source_en","current_ru"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1648","devi_001_4_reaction_char_DEVIMON","char_DEVIMON","Though I will never be deceived by it, love is indeed not a force
to be taken lightly...","Хотя я никогда не буду обманут этим, любовь действительно не та
сила, к которой следует относиться легкомысленно..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1677","skuba_001_1_replay","char_PLAYER_M","I really can't say.","Я действительно не могу сказать."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1729","doru_001_4_reaction_char_DORUMON","char_DORUMON","Hey, I never bite my friends. But I suppose I could, if you really
wanted me to...","Эй, я никогда не кусаю своих друзей. Но, полагаю, я мог бы, если
бы ты действительно этого хотела..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1830","paid_001_1_replay","char_PLAYER_M","Those claws sure look sharp.","Эти когти действительно выглядят острыми."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1869","belsta_001_2_reaction_char_BEELSTARMON","char_BEELSTARMON","I never thought of that... Using the name could have its benefits.
You're quite clever.","Я никогда об этом не думала... Использование имени может иметь
свои преимущества. Ты довольно умен."
"3","machine_phrase","присутствие/наличие","присутствие","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1891","migao_001_4_reaction_char_MIRAGEGAOGAMON","char_MIRAGEGAOGAMON","It's hard to explain, but even if you can't see me, I'm sure you'll
sense my presence.","Это трудно объяснить, но даже если ты меня не видишь, я уверен,
ты почувствуешь мое присутствие."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1923","mgra_001_2_reaction_char_METALGREYMON","char_METALGREYMON","I wanted you to say me, but you're a pretty swell human, ain't you?","Я хотел, чтобы ты назвал меня, но ты довольно приятный человек,
не так ли?"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1941","rapi_001_2_reaction_char_RAPIDMON","char_RAPIDMON","""Rapid"" means swift. ""Rabbit"" doesn't! That's a pretty big
difference, pal!","""Рапид"" означает стремительный. ""Рэббит"" - нет! Это довольно
большая разница, приятель!"
"3","machine_phrase","присутствие/наличие","Наличие","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","1972","lasty_001_4_reaction_char_RUSTTYRANOMON","char_RUSTTYRANOMON","Having someone to protect makes you stronger? Then I'll
protect you on the road ahead.","Наличие кого-то, кого можно защитить, делает тебя сильнее? Тогда
я буду защищать тебя на предстоящем пути."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2021","exbui_001_2_replay","char_PLAYER_M","You're pretty cool, though.","Хотя ты довольно крутая."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2058","gall_001_2_reaction_char_GARURUMON","char_GARURUMON","Well, I'll be. You're really observant. My true charm is in how
much I know!","Что ж, я буду. Ты действительно наблюдательна. Мое истинное
очарование в том, как много я знаю!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2081","wagall_001_0_char_WEREGARURUMON","char_WEREGARURUMON","These jeans are pretty sick, aren't they?","Эти джинсы довольно отвратительны, не так ли?"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2092","ruchef_001_1_reaction_char_LUCEMON_FM","char_LUCEMON","Hehe... My, you do have pluck. I'll allow you to spend a little
more time with me as a treat.","Хе-хе... Боже, у тебя действительно есть мужество. Я позволю
тебе провести со мной еще немного времени в качестве угощения."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2096","ruchef_001_3_reaction_char_LUCEMON_FM","char_LUCEMON","I don't need friends. Still, you're quite intriguing.
I suppose I could spend some time with you.","Мне не нужны друзья. Тем не менее, ты довольно интригующий
человек. Полагаю, я мог бы провести с тобой немного времени."
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2112","wogra_001_2_reaction_char_WARGREYMON","char_WARGREYMON","Oh, that's a pretty cool idea. If all went well, no one would
even need to get hurt.","О, это довольно крутая идея. Если бы все прошло хорошо, никому
даже не пришлось бы пострадать."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2205","magul_001_4_replay","char_PLAYER_M","I bet it's really bright.","Держу пари, он действительно яркий."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2235","dukec_001_1_replay","char_PLAYER_M","You do look pretty strong.","Ты действительно выглядишь довольно сильным."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2313","duftrm_001_4_replay","char_PLAYER_M","You're really sure of yourself, huh?","Ты действительно уверен в себе, да?"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2362","lilis_001_1_reaction_char_LILITHMON","char_LILITHMON","You understand what it means to fall with me, don't you?
Be sure you're prepared.","Ты понимаешь, что значит влюбиться вместе со мной, не так ли?
Убедись, что действительно готов к этому."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2431","common001_1_reaction_child_courage","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2432","common001_1_reaction_male_courage","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2433","common001_1_reaction_female_courage","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2434","common001_1_reaction_old_courage","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2435","common001_1_reaction_child_love","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2436","common001_1_reaction_male_love","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2437","common001_1_reaction_female_love","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2438","common001_1_reaction_old_love","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2439","common001_1_reaction_child_friendship","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2440","common001_1_reaction_male_friendship","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2441","common001_1_reaction_female_friendship","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2442","common001_1_reaction_old_friendship","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2443","common001_1_reaction_child_knowledge","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2444","common001_1_reaction_male_knowledge","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2445","common001_1_reaction_female_knowledge","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2446","common001_1_reaction_old_knowledge","","Hehe. I thought so. Courage is really cool. I want more!","Хехе. Я так и думал. Смелость - это действительно круто. Я хочу
большего!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2648","common005_2_reaction_child_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2649","common005_2_reaction_male_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2650","common005_2_reaction_female_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2651","common005_2_reaction_old_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2652","common005_2_reaction_child_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2653","common005_2_reaction_male_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2654","common005_2_reaction_female_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2655","common005_2_reaction_old_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2656","common005_2_reaction_child_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2657","common005_2_reaction_male_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2658","common005_2_reaction_female_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2659","common005_2_reaction_old_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2660","common005_2_reaction_child_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2661","common005_2_reaction_male_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2662","common005_2_reaction_female_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2663","common005_2_reaction_old_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2748","common007_2_reaction_child_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2749","common007_2_reaction_male_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2750","common007_2_reaction_female_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2751","common007_2_reaction_old_courage","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2752","common007_2_reaction_child_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2753","common007_2_reaction_male_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2754","common007_2_reaction_female_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2755","common007_2_reaction_old_love","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2756","common007_2_reaction_child_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2757","common007_2_reaction_male_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2758","common007_2_reaction_female_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2759","common007_2_reaction_old_friendship","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2760","common007_2_reaction_child_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2761","common007_2_reaction_male_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2762","common007_2_reaction_female_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","довольно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2763","common007_2_reaction_old_knowledge","","Oh, being smart sounds pretty rough. Maybe I don't need to be
smart, then!","О, быть умным звучит довольно грубо. Тогда, может быть, мне и не
нужно быть умным!"
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2964","common012_0_child_courage","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2965","common012_0_male_courage","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2966","common012_0_female_courage","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2967","common012_0_old_courage","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2968","common012_0_child_love","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2969","common012_0_male_love","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2970","common012_0_female_love","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2971","common012_0_old_love","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2972","common012_0_child_friendship","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2973","common012_0_male_friendship","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2974","common012_0_female_friendship","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2975","common012_0_old_friendship","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2976","common012_0_child_knowledge","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2977","common012_0_male_knowledge","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2978","common012_0_female_knowledge","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","2979","common012_0_old_knowledge","","Being with you really calms me down for some reason.","Быть с тобой по какой-то причине действительно успокаивает меня."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3098","common014_2_reaction_child_courage","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3099","common014_2_reaction_male_courage","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3100","common014_2_reaction_female_courage","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3101","common014_2_reaction_old_courage","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3102","common014_2_reaction_child_love","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3103","common014_2_reaction_male_love","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3104","common014_2_reaction_female_love","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3105","common014_2_reaction_old_love","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3106","common014_2_reaction_child_friendship","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3107","common014_2_reaction_male_friendship","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3108","common014_2_reaction_female_friendship","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3109","common014_2_reaction_old_friendship","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
"3","machine_phrase","довольно/действительно/различные перегруз","действительно","dialogue","patch_text01","message/digimon_chat.mbe/000_Sheet1.csv","3110","common014_2_reaction_child_knowledge","","Um, do you really want that much? I'm not sure I can get all
that...","Хм, ты действительно хочешь так много? Я не уверен, что смогу
получить все это..."
