severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30125,729,,II,Алмазная Пыль II,Diamond Dust II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30126,730,,III,Алмазная пыль III,Diamond Dust III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30132,732,,II,Перерыв в работе наномашины II,Nanomachine Break II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30133,733,,III,Сбой наномашин III,Nanomachine Break III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30142,735,,II,Ударная плазма II,Shock Plasma II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30143,736,,III,Ударная плазма III,Shock Plasma III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30152,738,,II,Падение Грома II,Thunder Fall II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30153,739,,III,Громопад III,Thunder Fall III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30155,741,,II,Молниеносный Коготь II,Lightning Claw II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30156,742,,III,Молниеносный коготь III,Lightning Claw III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30162,744,,II,Кометный Молот II,Comet Hammer II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30163,745,,III,Кометный молот III,Comet Hammer III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30172,747,,II,Гея Бластер II,Gaia Blaster II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30173,748,,III,Бластер Геи III,Gaia Blaster III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30182,750,,II,Потрясающее Землетрясение II,Awesome Quake II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30183,751,,III,Сокрушительное землетрясение III,Awesome Quake III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30185,753,,II,Каменный Скол II,Stone Cleave II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30186,754,,III,Каменный рассекатель III,Stone Cleave III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30192,756,,II,Коготь Ветра II,Wind Claw II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30193,757,,III,Коготь ветра III,Wind Claw III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30202,759,,II,Звуковой Выстрел II,Sonic Shot II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30203,760,,III,Звуковой выстрел III,Sonic Shot III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30212,762,,II,Штормовой ветер II,Gale Storm II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30213,763,,III,Штормовой ветер III,Gale Storm III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30215,765,,II,Буря II,Tempest II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30216,766,,III,Буря III,Tempest III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30222,768,,II,Раздавливающее Лезвие II,Crush Blade II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30223,769,,III,Сокрушительный клинок III,Crush Blade III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30232,771,,II,Двигатель Металлический II,Thruster Metal II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30233,772,,III,Металлический ускоритель III,Thruster Metal III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30242,774,,II,Цельнометаллическая свая II,Full Metal Pile II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30243,775,,III,Цельнометаллический свайный удар III,Full Metal Pile III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30245,777,,II,Железный Удар II,Iron Slash II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30246,778,,III,Железный кулак III,Iron Slash III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30252,780,,II,Святой Кулак II,Saint Knuckle II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30253,781,,III,Святой кулак III,Saint Knuckle III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30262,783,,II,Святой свет II,Holy Light II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30263,784,,III,Святой свет III,Holy Light III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30272,786,,II,Взрыв Блеска II,Shine Burst II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30273,787,,III,Сияющий взрыв III,Shine Burst III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30275,789,,II,Лестница Ангела II,Angel Ladder II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30276,790,,III,Ангельская лестница III,Angel Ladder III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30282,792,,II,Теневой Клык II,Shadow Fang II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30283,793,,III,Теневой клык III,Shadow Fang III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30292,795,,II,Кошмар II,Nightmare II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30293,796,,III,Кошмар III,Nightmare III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30302,798,,II,Адская Дробилка II,Hell Crusher II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30303,799,,III,Адский сокрушитель III,Hell Crusher III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30305,801,,II,Страх Души II,Soul Fear II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30306,802,,III,Страх души III,Soul Fear III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30312,804,,II,Тяжелый удар II,Heavy Strike II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30313,805,,III,Тяжёлый удар III,Heavy Strike III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30322,807,,II,Мощность Энергия II,Power Energy II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30323,808,,III,Силовая энергия III,Power Energy III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30332,810,,II,Пустой Луч II,Void Ray II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30333,811,,III,Луч пустоты III,Void Ray III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30335,813,,II,Врата Безумия II,Lunatic Gate II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30336,814,,III,Врата безумия III,Lunatic Gate III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31012,816,,X-,X-Исцеление,X-Heal
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31022,818,,X-,X-Аура,X-Aura
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31032,820,,X-,X-Оживить,X-Revive
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30012,3,,II,Напалм II,Wolkenapalm II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30013,4,,III,Напалм III,Wolkenapalm III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30022,6,,II,Вспышка пламени II,Burst Flame II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30023,7,,III,Вспышка пламени III,Burst Flame III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30032,9,,II,Падение Магмы II,Magma Fall II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30033,10,,III,Магмопад III,Magma Fall III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30035,12,,II,Пламенный всполох II,Ignition Flare II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30036,13,,III,Пламенный всполох III,Ignition Flare III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30042,15,,II,Давление воды II,Aqua Pressure II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30043,16,,III,Водяное давление III,Aqua Pressure III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30052,18,,II,Гидро - Вода II,Hydro Water II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30053,19,,III,Гидровода III,Hydro Water III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30062,21,,II,Океанская волна II,Ocean Wave II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30063,22,,III,Океанская волна III,Ocean Wave III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30065,24,,II,Приливный поток II,Tidal Stream II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30066,25,,III,Приливный поток III,Tidal Stream III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30072,27,,II,Серповидный Лист II,Crescent Leaf II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30073,28,,III,Серповидный лист III,Crescent Leaf III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30082,30,,II,Удар шипом II,Thron Strike II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30083,31,,III,Удар шипами III,Thron Strike III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30092,33,,II,Рунический Лес II,Rune Forest II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30093,34,,III,Рунический лес III,Rune Forest III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30095,36,,II,Игольчатый завод II,Needle Plant II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30096,37,,III,Игольчатое растение III,Needle Plant III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30102,39,,II,Край сосульки II,Icicle Edge II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30103,40,,III,Ледяная кромка III,Icicle Edge III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30112,42,,II,Замороженная Пуля II,Frozen Bullet II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30113,43,,III,Ледяная пуля III,Frozen Bullet III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30122,45,,II,Смертельная Метель II,Lethal Blizzard II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30123,46,,III,Смертельная метель III,Lethal Blizzard III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30125,48,,II,Алмазная Пыль II,Diamond Dust II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30126,49,,III,Алмазная пыль III,Diamond Dust III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30132,51,,II,Перерыв в работе наномашины II,Nanomachine Break II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30133,52,,III,Сбой наномашин III,Nanomachine Break III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30142,54,,II,Ударная плазма II,Shock Plasma II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30143,55,,III,Ударная плазма III,Shock Plasma III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30152,57,,II,Падение Грома II,Thunder Fall II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30153,58,,III,Громопад III,Thunder Fall III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30155,60,,II,Молниеносный Коготь II,Lightning Claw II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30156,61,,III,Молниеносный коготь III,Lightning Claw III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30162,63,,II,Кометный Молот II,Comet Hammer II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30163,64,,III,Кометный молот III,Comet Hammer III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30172,66,,II,Гея Бластер II,Gaia Blaster II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30173,67,,III,Бластер Геи III,Gaia Blaster III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30182,69,,II,Потрясающее Землетрясение II,Awesome Quake II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30183,70,,III,Сокрушительное землетрясение III,Awesome Quake III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30185,72,,II,Каменный Скол II,Stone Cleave II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30186,73,,III,Каменный рассекатель III,Stone Cleave III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30192,75,,II,Коготь Ветра II,Wind Claw II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30193,76,,III,Коготь ветра III,Wind Claw III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30202,78,,II,Звуковой Выстрел II,Sonic Shot II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30203,79,,III,Звуковой выстрел III,Sonic Shot III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30212,81,,II,Штормовой ветер II,Gale Storm II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30213,82,,III,Штормовой ветер III,Gale Storm III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30215,84,,II,Буря II,Tempest II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30216,85,,III,Буря III,Tempest III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30222,87,,II,Раздавливающее Лезвие II,Crush Blade II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30223,88,,III,Сокрушительный клинок III,Crush Blade III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30232,90,,II,Двигатель Металлический II,Thruster Metal II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30233,91,,III,Металлический ускоритель III,Thruster Metal III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30242,93,,II,Цельнометаллическая свая II,Full Metal Pile II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30243,94,,III,Цельнометаллический свайный удар III,Full Metal Pile III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30245,96,,II,Железный Удар II,Iron Fist II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30246,97,,III,Железный кулак III,Iron Fist III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30252,99,,II,Святой Кулак II,Saint Knuckle II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30253,100,,III,Святой кулак III,Saint Knuckle III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30262,102,,II,Святой свет II,Holy Light II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30263,103,,III,Святой свет III,Holy Light III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30272,105,,II,Взрыв Блеска II,Shine Burst II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30273,106,,III,Сияющий взрыв III,Shine Burst III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30275,108,,II,Лестница Ангела II,Angel Ladder II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30276,109,,III,Ангельская лестница III,Angel Ladder III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30282,111,,II,Теневой Клык II,Shadow Fang II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30283,112,,III,Теневой клык III,Shadow Fang III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30292,114,,II,Кошмар II,Nightmare II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30293,115,,III,Кошмар III,Nightmare III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30302,117,,II,Адская Дробилка II,Hell Crusher II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30303,118,,III,Адский сокрушитель III,Hell Crusher III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30305,120,,II,Страх Души II,Soul Fear II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30306,121,,III,Страх души III,Soul Fear III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30312,123,,II,Тяжелый удар II,Heavy Strike II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30313,124,,III,Тяжёлый удар III,Heavy Strike III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30322,126,,II,Мощность Энергия II,Power Energy II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30323,127,,III,Силовая энергия III,Power Energy III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30332,129,,II,Пустой Луч II,Void Ray II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30333,130,,III,Луч пустоты III,Void Ray III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30335,132,,II,Врата Безумия II,Lunatic Gate II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30336,133,,III,Врата безумия III,Lunatic Gate III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31012,135,,X-,X-Исцеление,X-Heal
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31022,137,,X-,X-Аура,X-Aura
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31032,139,,X-,X-Оживить,X-Revive
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_014,17,,D-,D-накладка Вверх,Cross Key (Up)
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_015,18,,D-,D-образная накладка Опущена,Cross Key (Down)
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_016,19,,D-,D-образная накладка Слева,Cross Key (Left)
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_017,20,,D-,D-образная накладка Справа,Cross Key (Right)
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_017,64,,SDGP,Станьте чемпионом SDGP.,Become the SDGP Champion.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_018,65,,HRCGT,Станьте чемпионом HRCGT.,Become the PCGT Champion.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_038,85,,OMNI-,Станьте чемпионом Величайшего OMNI-карнавала.,Become champion of The Greatest OMNI Carnival.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_name_017,18,,SDGP,Чемпион SDGP,SDGP Champion
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_name_018,19,,HRCGT,Чемпион HRCGT,PCGT Champion
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_AdditionalAttack_01_002,6,,HUD,"Когда активируются Дополнительные удары, на HUD появится круг.

{fc9Нажмите {decision}, когда круг достигнет центра, чтобы вызвать
«Эффект Удара»}.","When Extra Strike triggers, a circle will appear on the HUD.

{fc9Press {decision} when the circle reaches the center to cause a Strike Effect.}

This will activate various additional effects such as healing allies,
or applying status abnormalities on enemies.

{fc9Effects change depending on a Digimon's Attribute and Personality.}
Try out different combinations to use in battle."
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_004,116,,JUCG,"[Таинственное Дублирование после Битв JUCG]
{fc9После карточной битвы использованные карты, которых у тебя
ещё нет, дублируются для вашего выбора.}

Чем больше раундов вы выиграете, тем больше карт вы можете
получить.
5 побед = 3 карты
3–4 победы = 2 карты
1–2 победы = 1 карта
0 побед = 0 карт","[Mysterious Duplication after JUCG Battles]
{fc9After a card battle, used cards which you have yet to obtain are
duplicated for you to choose from.}

The more rounds you win, the more cards you can receive.
5 wins = 3 cards
3–4 wins = 2 cards
1–2 wins = 1 card
0 wins = 0 cards"
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Status_03_001,33,,II,"{fc9{is28}{image(ui_icon_type_000)} Вакцина}
{fc9{is28}{image(ui_icon_type_020)} Данные}
{fc9{is28}{image(ui_icon_type_040)} Вирус}
{fc9{is28}{image(ui_icon_type_060)} Свободный}
{fc9{is28}{image(ui_icon_type_080)} Переменный}
{fc9{is28}{image(ui_icon_type_100)} Неизвестно}
Дигимоны стадий «Малыш I» и «Малыш II» имеют {fc9{is28}{image(ui_icon_type_120)} Без атрибута}.

Атрибут дигимона можно проверить на экране характеристик.","{fc9{is28}{image(ui_icon_type_000)} Vaccine}
{fc9{is28}{image(ui_icon_type_020)} Data}
{fc9{is28}{image(ui_icon_type_040)} Virus}
{fc9{is28}{image(ui_icon_type_060)} Free}
{fc9{is28}{image(ui_icon_type_080)} Variable}
{fc9{is28}{image(ui_icon_type_100)} Unknown}
In-Training I and II Digimon are {fc9{is28}{image(ui_icon_type_120)} No Data}.

You can confirm a Digimon's Attribute via their stats screen."
2,latin_mixed,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpAdd_01,13,,CP,Критические очки (CP),Critical Points (CP)
2,latin_mixed,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpFluctuation_01,14,,CP,Получение CP,CP Gain & Loss
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0010,113,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(You must {fc9purchase an add-on} in order to play this Outer Dungeon.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase an add-on} in order to play this Outer Dungeon.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to play this Outer Dungeon.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to play this Outer Dungeon.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. })}"
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0020,114,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(You must {fc9purchase an add-on} in order to wear this costume.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase an add-on} in wear this costume.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to wear this costume.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to wear this costume.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. })}"
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0030,115,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(You must {fc9purchase an add-on} in order to select this music.

Go to PlayStation®Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase an add-on} in order to select this music.

Go to Microsoft Store?

{fc9Note: Purchased add-ons will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to select this music.

Go to Nintendo eShop?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. }/You must {fc9purchase downloadable content} in order to select this music.

Go to the Online Store?

{fc9Note: Purchased downloadable content will not be activated until you return to the title screen. })}"
