priority,category,package,file,line,row_id,speaker,shared_mf_alias,marker,recommended_action,source_en,current_ru,tags
2,style_review,patch_text01,message/m310.mbe/000_Sheet1.csv,91,m310_031_130,char_INORI,,действительно,проверить машинный усилитель,,"Прости, но для неё это, кажется, действительно важно...",m310_031_130
2,style_review,patch_text01,message/m310.mbe/000_Sheet1.csv,137,m310_040_180,char_AEGIOMON,,действительно,проверить машинный усилитель,,Если я действительно на это способен...,m310_040_180
2,style_review,patch_text01,message/m330.mbe/000_Sheet1.csv,4,m330_010_030,char_INORI,,действительно,проверить машинный усилитель,,"Мне одной кажется, или что-то действительно не так?",
2,style_review,patch_text01,message/m330.mbe/000_Sheet1.csv,36,m330_010_250,char_AEGIOMON,,действительно,проверить машинный усилитель,,Значит... яд действительно распространился...,
2,style_review,patch_text01,message/m340.mbe/000_Sheet1.csv,70,m340_020_210,char_OPERATOR_M,yes,довольно,проверить машинный усилитель,,...я знаю тебя уже довольно давно.,m340_020_210_M m340_020_210_F
2,style_review,patch_text01,message/m350.mbe/000_Sheet1.csv,95,m350_140_090,char_OPERATOR_M,yes,действительно,проверить машинный усилитель,,"Помни, что я действительно существовал...",m350_140_090_M m350_140_090_F
2,style_review,patch_text01,message/m360.mbe/000_Sheet1.csv,8,m360_010_052,char_PLAYER_M,,действительно,проверить машинный усилитель,,Это действительно Плутомон?{next},
2,style_review,patch_text01,message/m420.mbe/000_Sheet1.csv,91,m420_100_100,char_AEGIOMON,,действительно,проверить машинный усилитель,,Но... ты действительно этого хочешь?,m420_100_100
2,style_review,patch_text01,message/m440.mbe/000_Sheet1.csv,80,m440_090_090,char_MINERVAMON,,действительно,проверить машинный усилитель,,"Сейчас я покажу, на что действительно способна...!",m440_090_090
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,856,r_h0312_0010_3_1_w,char_MAMEMON,,действительно,проверить машинный усилитель,,Это было действительно трогательно!,
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,867,r_h0312_0010_3_6_l,char_MAMEMON,,действительно,проверить машинный усилитель,,"Я действительно думал, что ты победишь!",
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,959,r_h0813_0010_0080,char_BEELZEBUMON,,Действительно,проверить машинный усилитель,,Действительно ли тебе стоит драться со мной?,
2,style_review,patch_text01,message/s020_013.mbe/000_Sheet1.csv,29,s020_013_200,char_NEPTUNEMON,,действительно,проверить машинный усилитель,,"...Я действительно не могу понять, почему вы так подумали.",
2,style_review,patch_text01,message/s020_019.mbe/000_Sheet1.csv,58,s020_019_470,char_NEPTUNEMON,,действительно,проверить машинный усилитель,,"Хм... Эта камера действительно крепкая. Но даже этим стенам не
сравниться с моей силой.",
2,style_review,patch_text01,message/s020_173.mbe/000_Sheet1.csv,8,s020_173_050,char_MARINEANGEMON,,действительно,проверить машинный усилитель,,"Я уже проделал МНОГО работы! Знаете, у меня действительно есть
поклонники!",
2,style_review,patch_text01,message/s020_173.mbe/000_Sheet1.csv,25,s020_173_185,char_MARINEANGEMON,,довольно,проверить машинный усилитель,,"Пахнет... довольно странно для обычной воды. Но я хочу пить, так
что придется обойтись и этим.",
2,style_review,patch_text01,message/s040_033.mbe/000_Sheet1.csv,37,s040_033_320,char_DRIMOGEMON_YB,,довольно,проверить машинный усилитель,,"Тогда идём. Но будь начеку: этот Титан
выглядит довольно сильным!",
2,style_review,patch_text01,message/s050_152.mbe/000_Sheet1.csv,9,s050_152_060,char_PEGASMON,,действительно,проверить машинный усилитель,,"Я действительно выгляжу такой удрученной? Хе-хе. Полагаю, я
действительно не могу скрыть свою нервозность.",
2,style_review,patch_text01,message/s070_055.mbe/000_Sheet1.csv,76,s070_055_610,char_HIROKO,,Довольно,проверить машинный усилитель,,"А в конце они всё равно не нашли счастья.
Довольно раздражающее кино.",
2,style_review,patch_text01,message/s070_055.mbe/000_Sheet1.csv,78,s070_055_630,char_MINERVAMON,,довольно,проверить машинный усилитель,,"Но транспорт, на котором ездил герой... мотоцикл,
да? Он был довольно крутым.",
2,style_review,patch_text01,message/s070_167.mbe/000_Sheet1.csv,61,s070_167_440,char_BEELZEBUMON,,действительно,проверить машинный усилитель,,"Это действительно очень хорошие детали. Как только они будут на
месте, я смогу сражаться на 120% мощности.",
2,style_review,patch_text01,message/s080_059.mbe/000_Sheet1.csv,82,s080_059_690,char_LUNAMON,,действительно,проверить машинный усилитель,,П-погоди-ка. Ты действительно собираешься туда поехать?,
2,style_review,patch_text01,message/s095_077.mbe/000_Sheet1.csv,14,s095_077_090,char_GUARDROMON,,довольно,проверить машинный усилитель,,Это возможно. Работа в шахте может быть довольно опасной.,
2,style_review,patch_text01,message/s100_088.mbe/000_Sheet1.csv,6,s100_088_030,char_TOUHO,,действительно,проверить машинный усилитель,,"Я ценю ваше рвение, но вам действительно следует с большим
подозрением относиться к другим.",
2,style_review,patch_text01,message/s100_088.mbe/000_Sheet1.csv,25,s100_088_200,char_PLAYER_M,,довольно,проверить машинный усилитель,,{next}В Райском колизее довольно весело.,
2,style_review,patch_text01,message/s110_090.mbe/000_Sheet1.csv,15,s110_090_110,char_AGUMON,,действительно,проверить машинный усилитель,,"Ладно, я понимаю. Но я действительно беспокоюсь о своем
партнере...",
2,style_review,patch_text01,message/s110_093.mbe/000_Sheet1.csv,31,s110_093_260,char_CRANIAMON,,довольно,проверить машинный усилитель,,"Эта лошадь кажется довольно дикой... Я думаю, что здесь меня
ждет настоящая битва.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,25,s110_098_200,char_ALPHAMON,,Действительно,проверить машинный усилитель,,"Действительно ли люди заслуживают доверия? Тогда я понял, что
должен сосредоточиться на том, что справедливо.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,49,s110_098_400,char_ALPHAMON,,довольно,проверить машинный усилитель,,"Агумон... Габумон... Я вижу, что вы оба стали довольно сильными.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,58,s110_098_490,char_ALPHAMON,,действительно,проверить машинный усилитель,,"Возможно, действительно стоит попытаться спасти этот мир...",
2,style_review,patch_text01,message/s110_102.mbe/000_Sheet1.csv,33,s110_102_300,char_ULFORCEVDRAMON,,действительно,проверить машинный усилитель,,"Не совсем. Я попросил этого человека привести меня сюда, но это
действительно личное дело.",
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,13,s110_108_080,char_UNKNOWN,,являюсь,проверить канцелярское является,,...являюсь тем... Я есмь...,
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,30,s110_108_230,char_UNKNOWN,,действительно,проверить машинный усилитель,,"Ты действительно слушаешь?! Ох, хватит об этом. Называй меня как
хочешь.",
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,47,s110_108_380,char_VENUSMON,,действительно,проверить машинный усилитель,,Хм. Ты действительно здесь? Я ничего не вижу.,
2,style_review,patch_text01,message/s110_111.mbe/000_Sheet1.csv,36,s110_111_290,char_GANKOOMON,,довольно,проверить машинный усилитель,,"На самом деле это было довольно весело. Сражаться с людьми не
так уж и плохо.",
2,style_review,patch_text01,message/s110_112.mbe/000_Sheet1.csv,25,s110_112_180,char_JESMON,,довольно,проверить машинный усилитель,,Я вернулся... Уф. Запах чеснока был довольно сильным...,
2,style_review,patch_text01,message/s110_112.mbe/000_Sheet1.csv,28,s110_112_210,char_JESMON,,действительно,проверить машинный усилитель,,"""Обычный""? Это действительно так просто?! Понятно! Я попробую!",
2,style_review,patch_text01,message/s110_208.mbe/000_Sheet1.csv,17,s110_208_140,char_SUSANOOMON,,Действительно,проверить машинный усилитель,,"Хахаха! Действительно, очень забавно! Я никогда не ожидал
встретить такого могущественного человека!",
2,style_review,patch_text01,message/s110_211.mbe/000_Sheet1.csv,36,s110_211_250,char_LOADKNIGHTMON,,довольно,проверить машинный усилитель,,"Я заметил, что твой наряд довольно красив. Должно быть, это
популярный стиль среди людей.",
2,style_review,patch_text01,message/s200_146.mbe/000_Sheet1.csv,11,s200_146_080,char_TOUDO,,действительно,проверить машинный усилитель,,"Мне что-то мерещится...? Ты действительно здесь, чтобы помочь?",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,140,s910_171_1270,char_HIROKO,,довольно,проверить машинный усилитель,,"У него довольно резкий характер, и, честно говоря, он мне не
очень нравится.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,164,s910_171_1470,char_KINSHIRO,,довольно,проверить машинный усилитель,,"Да, наверное. В те годы я был довольно высокомерен.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,22,s910_171_170,char_HIROKO,,довольно,проверить машинный усилитель,,"Познакомься с моим бывшим одноклассником, Кинширо Ериито.
Он пришёл ко мне с довольно сложной просьбой.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,50,s910_171_410,char_HIROKO,,довольно,проверить машинный усилитель,,"Да, ты перевелся в довольно странное время. И это правда, что
наша школа была не такой уж и замечательной.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,51,s910_171_420,char_KINSHIRO,,Действительно,проверить машинный усилитель,,"Действительно. Моей целью было увидеть, как низшие существа
живут в таких несовершенных условиях.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,75,s910_171_640,char_TOUDO,,действительно,проверить машинный усилитель,,"Вероятно, мне не следует разглашать нашу деятельность, но доктор
Симмонс действительно ценит вашу помощь...",
2,style_review,patch_text01,message/t01.mbe/000_Sheet1.csv,27,f_t0101_9000_0030,char_YOUNG_WOMAN,,довольно,проверить машинный усилитель,,"Хочешь сыграть в карты? Я, знаешь ли, довольно хороша. Думаешь,
справишься со мной?",
2,style_review,patch_text01,message/t01.mbe/000_Sheet1.csv,182,f_t0108_0110_0040,char_SIMMONS,,довольно,проверить машинный усилитель,,"Сотрудники общественной безопасности выглядят довольно
растерянными...",
2,style_review,patch_text01,message/t04.mbe/000_Sheet1.csv,49,f_t0402_0040_0030,char_TAKEMIYA,,довольно,проверить машинный усилитель,,"Вы и сами, кажется, довольно заняты.",
2,style_review,patch_text01,message/t04.mbe/000_Sheet1.csv,92,f_t0403_0070_0010,,,довольно,проверить машинный усилитель,,"Похоже, это постер к аниме. Наверное, оно довольно популярное,
раз его повесили в гостиной.",
